file,page,intersection,control_mode,start_time,end_time,phase_1_weekday,phase_1_sunday,phase_2_weekday,phase_2_sunday,phase_3_weekday,phase_3_sunday,phase_4_weekday,phase_4_sunday,phase_5_weekday,phase_5_sunday,phase_6_weekday,phase_6_sunday,phase_7_weekday,phase_7_sunday
Bengaluru-BPT-Banaswadi-TPS-Signal-Timing-data-MARIAPPA_CIRCLE_JN_NAGAVARA_JN.pdf,1,"MARIAPPACIRCLE(CMRCIRCLE)JUNCTION,BANASAVADIPOLICESTATION",FIXED,08:00,11:00,35.0,,35.0,,45.0,,10.0,,,,,,,
Bengaluru-BPT-Banaswadi-TPS-Signal-Timing-data-MARIAPPA_CIRCLE_JN_NAGAVARA_JN.pdf,1,"MARIAPPACIRCLE(CMRCIRCLE)JUNCTION,BANASAVADIPOLICESTATION",FIXED,08:00,12:00,50.0,,50.0,,70.0,,30.0,,30.0,,10.0,,240.0,
Bengaluru-BPT-Banaswadi-TPS-Signal-Timing-data-MARIAPPA_CIRCLE_JN_NAGAVARA_JN.pdf,1,"MARIAPPACIRCLE(CMRCIRCLE)JUNCTION,BANASAVADIPOLICESTATION",FIXED,12:00,17:00,75.0,,75.0,,30.0,,30.0,,10.0,,220.0,,,
Bengaluru-BPT-Banaswadi-TPS-Signal-Timing-data-MARIAPPA_CIRCLE_JN_NAGAVARA_JN.pdf,1,"MARIAPPACIRCLE(CMRCIRCLE)JUNCTION,BANASAVADIPOLICESTATION",FIXED,17:00,20:30,50.0,,50.0,,75.0,,30.0,,35.0,,10.0,,250.0,
Bengaluru-BPT-Banaswadi-TPS-Signal-Timing-data-MARIAPPA_CIRCLE_JN_NAGAVARA_JN.pdf,1,"MARIAPPACIRCLE(CMRCIRCLE)JUNCTION,BANASAVADIPOLICESTATION",FIXED,20:30,23:00,75.0,,75.0,,30.0,,30.0,,10.0,,220.0,,,
Bengaluru-BPT-Banaswadi-TPS-Signal-Timing-data-MARIAPPA_CIRCLE_JN_NAGAVARA_JN.pdf,1,"MARIAPPACIRCLE(CMRCIRCLE)JUNCTION,BANASAVADIPOLICESTATION",FIXED,11:00,17:00,,,,,,,,,,,,,,
Bengaluru-BPT-Banaswadi-TPS-Signal-Timing-data-MARIAPPA_CIRCLE_JN_NAGAVARA_JN.pdf,1,"MARIAPPACIRCLE(CMRCIRCLE)JUNCTION,BANASAVADIPOLICESTATION",FIXED,17:00,21:00,35.0,,35.0,,45.0,,45.0,,10.0,,170.0,,,
Bengaluru-BPT-Banaswadi-TPS-Signal-Timing-data-MARIAPPA_CIRCLE_JN_NAGAVARA_JN.pdf,1,"MARIAPPACIRCLE(CMRCIRCLE)JUNCTION,BANASAVADIPOLICESTATION",FIXED,09:00,11:00,25.0,,25.0,,35.0,,35.0,,10.0,,130.0,,,
Bengaluru-BPT-Banaswadi-TPS-Signal-Timing-data-MARIAPPA_CIRCLE_JN_NAGAVARA_JN.pdf,1,"MARIAPPACIRCLE(CMRCIRCLE)JUNCTION,BANASAVADIPOLICESTATION",FIXED,17:00,21:00,25.0,,25.0,,35.0,,35.0,,10.0,,130.0,,,
Bengaluru-BPT-Banaswadi-TPS-Signal-Timing-data-ULLASAPPA_JN_VISHWESHWARAIAH_JN.pdf,1,"ULLASAPPAJUNCTION,BANASAVADIPOLICESTATION",FIXED,08:00,13:00,50.0,,50.0,,40.0,,10.0,,,,,,,
Bengaluru-BPT-Banaswadi-TPS-Signal-Timing-data-ULLASAPPA_JN_VISHWESHWARAIAH_JN.pdf,1,"ULLASAPPAJUNCTION,BANASAVADIPOLICESTATION",FIXED,13:00,17:00,,,,,,,,,,,,,,
Bengaluru-BPT-Banaswadi-TPS-Signal-Timing-data-ULLASAPPA_JN_VISHWESHWARAIAH_JN.pdf,1,"ULLASAPPAJUNCTION,BANASAVADIPOLICESTATION",FIXED,17:00,21:30,50.0,,50.0,,40.0,,50.0,,10.0,,200.0,,,
